Height,Zenith,analog-p,analog-s,photon-p,photon-s
8.925,90,5.286192933652246,4.940049461834442,2.928452579034942,0.7321131447587355
8.92875,90,5.286781958454659,4.940638486636855,3.5607321131447587,1.098169717138103
8.9325,90,5.286802269654742,4.939237013831114,2.8618968386023296,0.4658901830282862
8.93625,90,5.286111688851913,4.9409228434380195,3.02828618968386,0.6322795341098169
8.94,90,5.2847711496464225,4.94047599703619,3.3277870216306153,0.5657237936772046
8.94375,90,5.285177373648086,4.941166577839018,2.928452579034942,0.7653910149750416
8.9475,90,5.286680402454243,4.940740042637271,3.227953410981697,0.9650582362728785
8.95125,90,5.286233556052412,4.940151017834858,3.3943427620632276,0.7321131447587355
8.955,90,5.284913328047004,4.939643237832779,3.494176372712146,0.7321131447587353
8.95875,90,5.286497601653494,4.940740042637271,3.3610648918469215,1.098169717138103
8.9625,90,5.286192933652246,4.939724482633111,3.4276206322795337,1.0316139767054908
8.96625,90,5.285380485648918,4.940049461834443,3.194675540765391,0.9983361064891847
8.97,90,5.287391294457155,4.939419814631863,3.7936772046589016,1.1980033277870215
8.97375,90,5.286822580854825,4.939379192231697,3.2945091514143092,0.9983361064891846
8.9775,90,5.285725776050333,4.93952137063228,3.9600665557404326,1.2645590682196337
8.98125,90,5.287370983257071,4.940435374636023,3.594009983361065,0.9650582362728785
8.985,90,5.287066315255823,4.940740042637271,3.89351081530782,0.8985024958402661
8.98875,90,5.285746087250416,4.9413087562396,3.494176372712146,0.8319467554076538
8.9925,90,5.284974261647255,4.93996821703411,3.194675540765391,0.6655574043261231
8.99625,90,5.28603044405158,4.941593113040765,3.4276206322795337,0.9317803660565722
9.0,90,5.2856851536501654,4.941857158641847,3.3610648918469215,0.7653910149750416
9.00375,90,5.286721024854408,4.941247822639351,3.261231281198003,0.5990016638935108
9.0075,90,5.286964759255407,4.940841598637687,3.194675540765391,1.3976705490848584
9.01125,90,5.2862741784525795,4.940740042637271,3.4276206322795337,0.7986688851913477
9.015,90,5.286660091254159,4.939907283433859,3.594009983361065,0.9317803660565722
9.01875,90,5.286964759255407,4.94226338264351,2.8951747088186357,0.86522462562396
9.0225,90,5.286558535253743,4.939744793833194,3.0615640599001663,0.9317803660565723
9.02625,90,5.285908576851082,4.941694669041181,3.02828618968386,1.1314475873544092
9.03,90,5.285867954450914,4.938708922628951,3.3943427620632276,0.8319467554076538
9.03375,90,5.285278929648502,4.938180831426788,3.261231281198003,0.86522462562396
9.0375,90,5.286274178452579,4.938465188227953,3.3277870216306153,0.7653910149750416
9.04125,90,5.285603908849833,4.939968217034109,2.462562396006655,0.6988352745424292
9.045,90,5.28462897124584,4.939135457830699,3.3277870216306153,0.9983361064891847
9.04875,90,5.284872705646839,4.940171329034941,3.261231281198003,0.7321131447587353
9.0525,90,5.286071066451747,4.939907283433859,3.227953410981697,1.064891846921797
9.05625,90,5.286456979253328,4.941918092242096,2.961730449251248,1.098169717138103
9.06,90,5.286802269654742,4.940293196235441,3.5940099833610644,0.8652246256239601
9.06375,90,5.286456979253328,4.940821287437604,2.995008319467554,0.7653910149750416
9.0675,90,5.286071066451747,4.940110395434692,2.529118136439268,0.7986688851913477
9.07125,90,5.286416356853161,4.940029150634359,2.828618968386023,0.6322795341098169
9.075,90,5.285989821651414,4.939257325031198,2.995008319467554,0.8652246256239601
9.07875,90,5.285542975249584,4.939927594633943,3.0948419301164725,0.632279534109817
9.0825,90,5.285360174448835,4.9388714122296165,2.6622296173044924,1.1314475873544092
9.08625,90,5.286639780054076,4.940171329034941,3.9267886855241265,1.098169717138103
9.09,90,5.286294489652662,4.940597864236689,3.02828618968386,1.29783693843594
9.09375,90,5.285928888051164,4.939622926632696,3.0615640599001663,0.6988352745424293
9.0975,90,5.285421108049084,4.939033901830283,3.02828618968386,1.0316139767054908
9.10125,90,5.285989821651414,4.9405572418365225,3.4276206322795337,0.9650582362728785
9.105,90,5.286132000051996,4.938323009827371,3.826955074875208,0.7653910149750416
9.10875,90,5.2867616472545755,4.94041506343594,3.5940099833610644,1.1647254575707153
9.1125,90,5.288264676060732,4.939765105033278,3.5274542429284526,0.5324459234608985
9.11625,90,5.286233556052412,4.941105644238768,2.8951747088186357,0.6988352745424293
9.12,90,5.286172622452163,4.9401916402350246,3.261231281198003,0.7321131447587355
9.12375,90,5.2862741784525795,4.939379192231697,3.2945091514143092,0.8319467554076538
9.1275,90,5.285197684848169,4.9401307066347755,3.2945091514143092,0.6988352745424292
9.13125,90,5.286213244852329,4.940516619436355,3.5940099833610644,0.86522462562396
9.135,90,5.2867007136543265,4.939968217034109,3.1613976705490847,0.9650582362728786
9.13875,90,5.28755378405782,4.941349378639767,3.3277870216306153,0.7321131447587353
9.1425,90,5.286741336054492,4.939297947431364,3.46089850249584,0.86522462562396
9.14625,90,5.286842892054908,4.939927594633943,2.7287853577371046,1.0316139767054908
9.15,90,5.286355423252912,4.940394752235857,3.1613976705490847,0.7653910149750416
9.15375,90,5.286233556052412,4.941247822639351,2.8286189683860234,0.9317803660565723
9.1575,90,5.286416356853161,4.941979025842346,2.5956738768718797,0.8319467554076538
9.16125,90,5.2852586184484185,4.940699420237104,2.8286189683860234,1.0316139767054908
9.165,90,5.285563286449667,4.940090084234608,3.194675540765391,0.6655574043261231
9.16875,90,5.2867007136543265,4.94035412983569,3.8935108153078204,0.8985024958402661
9.1725,90,5.287391294457154,4.939561993032446,3.7271214642262893,1.0316139767054908
9.17625,90,5.286924136855241,4.941450934640183,3.89351081530782,0.5990016638935107
9.18,90,5.286050755251663,4.941146266638935,3.1281198003327786,0.8319467554076538
9.18375,90,5.286436668053245,4.941633735440932,2.562396006655574,0.7986688851913477
9.1875,90,5.285705464850249,4.940516619436355,3.1613976705490847,1.0316139767054908
9.19125,90,5.286091377651831,4.941349378639767,2.995008319467554,0.5990016638935107
9.195,90,5.286233556052412,4.940760353837354,3.02828618968386,0.9317803660565724
9.19875,90,5.2850148840474205,4.940638486636855,3.261231281198003,1.264559068219634
9.2025,90,5.286030444051581,4.939683860232945,3.5274542429284526,0.9317803660565723
9.20625,90,5.286619468853993,4.941857158641847,3.1281198003327786,0.8652246256239601
9.21,90,5.286721024854409,4.939561993032445,3.5607321131447587,1.0316139767054908
9.21375,90,5.285807020850665,4.940882221037853,2.8618968386023296,1.098169717138103
9.2175,90,5.28653822405366,4.939419814631863,3.860232945091514,0.7986688851913477
9.22125,90,5.28647729045341,4.9403744410357735,3.960066555740432,1.264559068219634
9.225,90,5.285847643250832,4.940943154638103,3.227953410981697,0.8985024958402662
9.22875,90,5.285969510451331,4.9410447106385185,4.159733777038269,0.7321131447587355
9.2325,90,5.28647729045341,4.940151017834858,3.9600665557404326,0.7321131447587355
9.23625,90,5.2869444480553245,4.942872718646006,3.6605657237936766,0.6988352745424292
9.24,90,5.286294489652661,4.941836847441763,2.8618968386023296,0.8652246256239601
9.24375,90,5.287370983257071,4.9410447106385185,2.362728785357737,0.7321131447587353
9.2475,90,5.286721024854408,4.939927594633943,3.0948419301164725,0.9983361064891847
9.25125,90,5.285441419249167,4.941491557040349,2.928452579034942,1.1980033277870215
9.255,90,5.285888265650998,4.941918092242096,2.795341098169717,0.5990016638935107
9.25875,90,5.286924136855241,4.941125955438851,3.0615640599001663,0.6655574043261231
9.2625,90,5.286274178452579,4.940151017834858,2.2296173044925123,0.632279534109817
9.26625,90,5.2867007136543265,4.941004088238353,2.7953410981697173,1.064891846921797
9.27,90,5.2874319168573205,4.939561993032446,1.8968386023294508,0.9317803660565723
9.27375,90,5.286924136855241,4.939358881031614,2.5623960066555735,0.5657237936772046
9.2775,90,5.28513675124792,4.940171329034941,2.6289517470881862,0.9317803660565723
9.28125,90,5.285969510451331,4.940293196235441,2.59567387687188,0.6655574043261231
9.285,90,5.287350672056988,4.941207200239184,3.46089850249584,0.5324459234608985
9.28875,90,5.287695962458402,4.940760353837354,3.194675540765391,0.8319467554076538
9.2925,90,5.288792767262895,4.9401307066347755,2.2296173044925123,0.7653910149750416
9.29625,90,5.286091377651831,4.941471245840265,3.1281198003327786,1.1647254575707153
9.3,90,5.284710216046173,4.940394752235857,3.693843594009983,0.86522462562396
9.30375,90,5.286355423252912,4.941085333038686,3.627287853577371,0.9650582362728786
9.3075,90,5.28615231125208,4.941593113040765,3.7271214642262893,1.1647254575707153
9.31125,90,5.285867954450914,4.941694669041181,3.594009983361065,0.5990016638935108
9.315,90,5.2865179128535775,4.9399479058340265,3.02828618968386,1.2645590682196337
9.31875,90,5.28710693765599,4.940658797836939,3.227953410981697,0.7986688851913477
9.3225,90,5.286660091254159,4.9410447106385185,3.3610648918469215,0.8985024958402661
9.32625,90,5.286010132851498,4.940902532237937,3.46089850249584,0.5324459234608985
9.33,90,5.287980319259567,4.940882221037853,3.0948419301164725,0.6988352745424292
9.33375,90,5.287289738456739,4.941146266638935,3.1281198003327786,0.6988352745424292
9.3375,90,5.285096128847753,4.940151017834858,2.7620632279534107,0.8319467554076538
9.34125,90,5.286050755251663,4.940516619436355,3.3943427620632276,0.8652246256239601
9.345,90,5.28564453125,4.940760353837354,3.3277870216306153,0.6655574043261231
9.34875,90,5.2836743448419305,4.941714980241264,2.961730449251248,1.064891846921797
9.3525,90,5.28468990484609,4.9403744410357735,2.828618968386023,0.9317803660565723
9.35625,90,5.287513161657653,4.939318258631447,2.8951747088186353,0.5990016638935107
9.36,90,5.286558535253743,4.939115146630615,2.995008319467554,0.7321131447587355
9.36375,90,5.285421108049085,4.9425477394446755,3.3943427620632276,0.46589018302828616
9.3675,90,5.285116440047837,4.942283693843594,3.261231281198003,0.9650582362728786
9.37125,90,5.287716273658486,4.940313507435524,3.3610648918469215,1.1980033277870215
9.375,90,5.286172622452163,4.937632429024543,3.1613976705490847,1.1314475873544092
9.37875,90,5.287167871256239,4.939297947431364,2.6289517470881862,0.7986688851913477
9.3825,90,5.288792767262895,4.93952137063228,3.5607321131447582,1.098169717138103
9.38625,90,5.286700713654326,4.9406181754367715,3.494176372712146,1.29783693843594
9.39,90,5.285055506447588,4.9401307066347755,3.02828618968386,0.7986688851913477
9.39375,90,5.285217996048253,4.939907283433859,3.3943427620632276,1.064891846921797
9.3975,90,5.286456979253328,4.938526121828203,3.6272878535773705,1.098169717138103
9.40125,90,5.287756896058652,4.93984634983361,3.7271214642262893,1.098169717138103
9.405,90,5.286497601653494,4.940090084234608,3.4276206322795337,0.9317803660565723
9.40875,90,5.287513161657653,4.941897781042013,3.227953410981697,0.6988352745424293
9.4125,90,5.286497601653494,4.940435374636023,3.4276206322795337,0.7653910149750416
9.41625,90,5.285705464850249,4.939724482633111,3.3610648918469215,1.064891846921797
9.42,90,5.286781958454659,4.938810478629367,3.860232945091514,0.7986688851913477
9.42375,90,5.2870663152558235,4.938607366628535,3.227953410981697,0.7986688851913477
9.4275,90,5.286639780054076,4.938708922628951,3.2945091514143092,0.8652246256239601
9.43125,90,5.286111688851913,4.941613424240849,2.4958402662229613,0.8985024958402662
9.435,90,5.286456979253328,4.94035412983569,3.194675540765391,0.8985024958402661
9.43875,90,5.286213244852329,4.940983777038269,3.627287853577371,1.0316139767054908
9.4425,90,5.286375734452995,4.9410447106385185,3.527454242928452,0.7321131447587355
9.44625,90,5.287269427256655,4.93996821703411,4.392678868552412,0.9650582362728785
9.45,90,5.287167871256239,4.939358881031613,3.793677204658902,0.7653910149750416
9.45375,90,5.286274178452579,4.9406181754367715,3.0615640599001663,1.098169717138103
9.4575,90,5.286274178452579,4.941633735440931,2.462562396006655,1.098169717138103
9.46125,90,5.286233556052412,4.941958714642262,3.4276206322795337,0.7321131447587353
9.465,90,5.284994572847337,4.9399479058340265,2.7953410981697173,0.7321131447587355
9.46875,90,5.28564453125,4.940638486636855,2.8951747088186357,0.6655574043261231
9.4725,90,5.2874319168573205,4.940658797836939,2.928452579034942,0.86522462562396
9.47625,90,5.287574095257903,4.941024399438436,3.227953410981697,0.6322795341098169
9.48,90,5.286294489652661,4.938729233829035,2.7620632279534107,0.632279534109817
9.48375,90,5.286071066451747,4.939643237832779,3.5607321131447587,0.7321131447587355
9.4875,90,5.285421108049085,4.94092284343802,3.627287853577371,0.6988352745424292
9.49125,90,5.285928888051165,4.940780665037437,2.928452579034942,0.7321131447587353
9.495,90,5.285969510451331,4.939785416233361,3.0948419301164725,1.098169717138103
9.49875,90,5.2866397800540765,4.9404963082362725,3.194675540765391,0.5657237936772046
9.5025,90,5.287208493656406,4.9408009762375205,3.2945091514143092,1.0316139767054908
9.50625,90,5.287411605657238,4.941897781042012,3.227953410981697,0.86522462562396
9.51,90,5.285847643250832,4.938851101029535,3.1281198003327786,0.7986688851913477
9.51375,90,5.28698507045549,4.942425872244176,3.494176372712146,0.6322795341098169
9.5175,90,5.286721024854408,4.9405572418365225,3.693843594009983,0.8319467554076538
9.52125,90,5.286253867252496,4.939561993032446,2.928452579034942,0.7321131447587353
9.525,90,5.286314800852745,4.940211951435108,2.6955074875207985,0.9650582362728786
9.52875,90,5.285766398450498,4.940638486636855,2.928452579034942,0.5324459234608985
9.5325,90,5.284547726445507,4.941593113040765,2.362728785357737,0.9983361064891847
9.53625,90,5.285725776050333,4.941166577839018,2.396006655574043,0.8985024958402662
9.54,90,5.2867007136543265,4.939561993032445,3.7603993344425954,0.7986688851913477
9.54375,90,5.285339863248752,4.940902532237937,3.5607321131447587,0.6655574043261231
9.5475,90,5.2867616472545755,4.940658797836939,3.660565723793677,1.098169717138103
9.55125,90,5.28653822405366,4.940090084234608,3.960066555740432,0.46589018302828616
9.555,90,5.285746087250416,4.940435374636023,3.46089850249584,0.7986688851913477
9.55875,90,5.285908576851082,4.9401307066347755,2.4625623960066556,1.1314475873544092
9.5625,90,5.286721024854408,4.939379192231697,3.1613976705490847,1.29783693843594
9.56625,90,5.287147560056156,4.9408009762375205,3.261231281198003,1.064891846921797
9.57,90,5.286802269654742,4.940211951435108,3.1281198003327786,0.7986688851913477
9.57375,90,5.285766398450499,4.940496308236273,3.1613976705490847,0.9317803660565723
9.5775,90,5.28615231125208,4.9386276778286184,3.527454242928452,0.9317803660565723
9.58125,90,5.285400796849002,4.941186889039101,3.9267886855241265,0.9317803660565723
9.585,90,5.286497601653494,4.940719731437188,3.1281198003327786,1.1647254575707153
9.58875,90,5.286985070455491,4.940293196235441,3.1613976705490847,0.8985024958402661
9.5925,90,5.286071066451747,4.939196391430948,3.02828618968386,0.9317803660565723
9.59625,90,5.286192933652246,4.940211951435108,3.7936772046589016,0.8652246256239601
9.6,90,5.285441419249167,4.9401916402350246,3.194675540765391,1.098169717138103
9.60375,90,5.28564453125,4.941471245840265,3.527454242928452,1.1314475873544092
9.6075,90,5.285217996048253,4.940882221037853,3.6605657237936766,1.29783693843594
9.61125,90,5.285888265650998,4.942060270642679,3.594009983361065,0.5657237936772046
9.615,90,5.284811772046589,4.939765105033278,3.6938435940099827,0.7653910149750416
9.61875,90,5.285502352849417,4.93946043703203,3.261231281198003,0.7653910149750416
9.6225,90,5.28564453125,4.939216702631031,3.0948419301164725,0.9983361064891847
9.62625,90,5.2871881824563225,4.942222760243344,3.1281198003327786,0.7321131447587355
9.63,90,5.2871881824563225,4.9413087562396,2.6955074875207985,0.8652246256239601
9.63375,90,5.286091377651831,4.942588361844841,3.5607321131447587,0.5657237936772046
9.6375,90,5.285157062448003,4.940780665037438,3.8269550748752077,1.4309484193011648
9.64125,90,5.285380485648918,4.940171329034941,3.760399334442596,1.29783693843594
9.645,90,5.285888265650998,4.939724482633111,3.5940099833610644,0.8985024958402662
9.64875,90,5.287269427256655,4.940029150634359,3.8269550748752077,0.86522462562396
9.6525,90,5.286964759255408,4.941004088238353,3.0948419301164725,0.6988352745424292
9.65625,90,5.2845883488456735,4.941999337042429,2.928452579034942,1.2312811980033278
9.66,90,5.284852394446755,4.939988528234193,3.0948419301164725,1.0316139767054908
9.66375,90,5.28659915765391,4.941186889039101,3.1613976705490847,0.8319467554076538
9.6675,90,5.286619468853994,4.939866661033694,3.494176372712146,0.7653910149750416
9.67125,90,5.286822580854825,4.940902532237937,2.995008319467554,0.6988352745424292
9.675,90,5.285928888051165,4.939805727433444,2.961730449251248,0.8652246256239601
9.67875,90,5.285827332050749,4.9413087562396,2.995008319467554,1.1314475873544092
9.6825,90,5.2872491160565716,4.941166577839018,2.861896838602329,0.9983361064891847
9.68625,90,5.286964759255407,4.939683860232945,3.46089850249584,0.7986688851913477
9.69,90,5.28609137765183,4.939196391430948,3.1613976705490847,1.1314475873544092
9.69375,90,5.286294489652661,4.940983777038269,3.3277870216306153,1.1314475873544092
9.6975,90,5.2866397800540765,4.939805727433445,3.9600665557404326,0.8319467554076538
9.70125,90,5.286314800852745,4.941390001039933,3.4276206322795337,0.86522462562396
9.705,90,5.286781958454659,4.940780665037437,3.0948419301164725,0.49916805324459235
9.70875,90,5.285360174448835,4.939927594633943,3.3277870216306153,0.6655574043261231
9.7125,90,5.284811772046589,4.94047599703619,3.6272878535773705,0.7653910149750416
9.71625,90,5.286396045653078,4.9423040050436775,3.760399334442595,0.7986688851913477
9.72,90,5.286172622452163,4.941552490640598,3.1613976705490847,0.6988352745424292
9.72375,90,5.286355423252911,4.940841598637687,3.261231281198003,0.8985024958402661
9.7275,90,5.285766398450498,4.939094835430533,3.02828618968386,0.6988352745424293
9.73125,90,5.287391294457154,4.940597864236689,2.928452579034942,0.7986688851913477
9.735,90,5.288142808860233,4.940638486636855,3.594009983361065,1.098169717138103
9.73875,90,5.286213244852329,4.941268133839435,3.0615640599001663,1.0316139767054908
9.7425,90,5.286071066451747,4.939379192231697,3.8269550748752077,0.8319467554076538
9.74625,90,5.286558535253744,4.939440125831947,3.693843594009983,1.0316139767054908
9.75,90,5.285380485648918,4.9401307066347755,3.7603993344425954,0.7986688851913477
9.75375,90,5.286192933652246,4.941004088238353,3.1281198003327786,0.7321131447587353
9.7575,90,5.285502352849417,4.938668300228786,2.7953410981697173,0.6988352745424293
9.76125,90,5.285603908849833,4.941390001039933,3.194675540765391,0.7321131447587353
9.765,90,5.285725776050333,4.940090084234608,2.8286189683860234,1.264559068219634
9.76875,90,5.285035195247504,4.941085333038686,2.8618968386023296,0.7986688851913477
9.7725,90,5.284263369644343,4.9408619098377695,2.995008319467554,0.6988352745424292
9.77625,90,5.284263369644343,4.9408619098377695,2.8951747088186357,0.7321131447587355
9.78,90,5.285096128847753,4.940943154638103,2.762063227953411,0.7986688851913477
9.78375,90,5.286375734452994,4.941349378639767,2.928452579034942,0.49916805324459235
9.7875,90,5.286436668053245,4.939765105033278,2.795341098169717,0.6988352745424293
9.79125,90,5.286680402454243,4.9406791090370215,3.0615640599001663,0.43261231281198
9.795,90,5.286721024854409,4.9412884450395165,2.8286189683860234,0.86522462562396
9.79875,90,5.286436668053244,4.942161826643094,2.762063227953411,0.6655574043261231
9.8025,90,5.286233556052412,4.940151017834858,2.8951747088186357,0.9317803660565723
9.80625,90,5.285197684848169,4.940151017834858,3.793677204658902,0.5990016638935107
9.81,90,5.285278929648502,4.941227511439267,3.261231281198003,0.632279534109817
9.81375,90,5.286233556052412,4.9425477394446755,3.02828618968386,0.6322795341098169
9.8175,90,5.28704600405574,4.9408009762375205,2.995008319467554,0.9317803660565723
9.82125,90,5.287228804856489,4.940577553036606,3.627287853577371,0.9983361064891847
9.825,90,5.287594406457986,4.938668300228786,3.0948419301164725,0.8985024958402662
9.82875,90,5.286335112052829,4.94041506343594,3.594009983361065,0.46589018302828616
9.8325,90,5.28564453125,4.940151017834858,2.928452579034942,0.9650582362728786
9.83625,90,5.287695962458402,4.940902532237937,3.527454242928452,0.8985024958402661
9.84,90,5.286680402454243,4.942364938643927,3.494176372712146,0.5324459234608985
9.84375,90,5.285603908849833,4.940536930636439,2.59567387687188,0.6655574043261231
9.8475,90,5.286091377651831,4.938363632227537,3.3943427620632276,0.86522462562396
9.85125,90,5.286314800852745,4.940536930636439,3.02828618968386,0.6988352745424292
9.855,90,5.285989821651414,4.940151017834859,3.02828618968386,0.9650582362728785
9.85875,90,5.286822580854825,4.939582304232529,3.1613976705490847,0.8319467554076538
9.8625,90,5.286660091254159,4.94047599703619,2.6622296173044924,0.86522462562396
9.86625,90,5.286010132851498,4.941897781042012,3.194675540765391,0.8985024958402662
9.87,90,5.285807020850665,4.940151017834858,3.7271214642262893,1.0316139767054908
9.87375,90,5.285989821651414,4.940638486636855,3.1281198003327786,0.9983361064891847
9.8775,90,5.286660091254159,4.940780665037437,3.3277870216306153,1.064891846921797
9.88125,90,5.285786709650582,4.940882221037853,3.3610648918469215,0.9650582362728786
9.885,90,5.286233556052412,4.940049461834443,3.227953410981697,0.7986688851913477
9.88875,90,5.2874928504575704,4.939744793833194,3.1613976705490847,0.7321131447587355
9.8925,90,5.286416356853161,4.938810478629367,3.0948419301164725,0.9317803660565724
9.89625,90,5.287025692855657,4.941329067439684,3.1281198003327786,1.2645590682196337
9.9,90,5.28704600405574,4.940658797836938,2.396006655574043,1.064891846921797
9.90375,90,5.2868835144550745,4.940272885035357,3.194675540765391,0.86522462562396
9.9075,90,5.286660091254159,4.941105644238768,3.0948419301164725,0.9650582362728786
9.91125,90,5.2870053816555735,4.941979025842345,2.6289517470881862,0.6988352745424292
9.915,90,5.286741336054492,4.940333818635607,3.1613976705490847,0.7653910149750416
9.91875,90,5.28659915765391,4.941613424240849,3.46089850249584,0.8985024958402662
9.9225,90,5.285725776050333,4.939724482633111,3.627287853577371,0.9650582362728785
9.92625,90,5.286335112052829,4.941227511439267,3.826955074875208,0.9650582362728785
9.93,90,5.287533472857737,4.941694669041181,3.527454242928452,1.3976705490848584
9.93375,90,5.286396045653078,4.9403135074355236,3.7603993344425954,0.8319467554076538
9.9375,90,5.286578846453827,4.937876163425541,3.261231281198003,0.8319467554076538
9.94125,90,5.286822580854825,4.941125955438851,2.8286189683860234,0.8985024958402661
9.945,90,5.286010132851498,4.940658797836939,2.6289517470881862,0.7986688851913477
9.94875,90,5.286416356853161,4.941552490640599,2.8286189683860234,0.6988352745424293
9.9525,90,5.287147560056156,4.940760353837354,3.194675540765391,0.86522462562396
9.95625,90,5.287269427256655,4.940882221037853,3.0615640599001663,1.1314475873544092
9.96,90,5.286253867252496,4.939176080230865,2.462562396006655,0.5324459234608985
9.96375,90,5.28564453125,4.941714980241264,3.02828618968386,0.9983361064891847
9.9675,90,5.285278929648502,4.9405572418365225,2.4958402662229613,0.6988352745424292
9.97125,90,5.286071066451747,4.942019648242512,3.194675540765391,0.8985024958402662
9.975,90,5.286842892054908,4.939765105033278,2.8618968386023296,0.7321131447587355
9.97875,90,5.285339863248752,4.939318258631447,2.6622296173044924,0.9317803660565723
9.9825,90,5.286355423252911,4.9406791090370215,2.961730449251248,0.9317803660565722
9.98625,90,5.285400796849002,4.942141515443011,3.4276206322795337,0.5324459234608985
9.99,90,5.285603908849833,4.9412884450395165,2.4958402662229617,0.9650582362728785
9.99375,90,5.285928888051164,4.940638486636855,2.961730449251248,1.0316139767054908
9.9975,90,5.286192933652246,4.939094835430533,2.795341098169717,0.7321131447587355
10.00125,90,5.285482041649335,4.939277636231282,3.261231281198003,0.6655574043261231
10.005,90,5.286619468853993,4.940455685836106,3.3943427620632276,0.7321131447587355
10.00875,90,5.285969510451331,4.9399479058340265,3.8269550748752077,0.5324459234608985
10.0125,90,5.2850758176476695,4.940638486636855,3.7271214642262893,0.9983361064891847
10.01625,90,5.284303992044509,4.940171329034941,3.3610648918469215,1.064891846921797
10.02,90,5.28564453125,4.939541681832362,2.928452579034942,1.1647254575707153
10.02375,90,5.287899074459235,4.9410447106385185,3.4276206322795337,0.8985024958402662
10.0275,90,5.28659915765391,4.939216702631031,3.227953410981697,0.7321131447587355
10.03125,90,5.2869444480553245,4.93990728343386,3.3610648918469215,0.8652246256239601
10.035,90,5.286111688851913,4.9388917234297,3.693843594009983,0.6988352745424293
10.03875,90,5.284974261647254,4.940455685836106,3.0615640599001663,0.632279534109817
10.0425,90,5.285705464850249,4.94047599703619,3.8269550748752077,0.7653910149750416
10.04625,90,5.288142808860233,4.941166577839018,3.494176372712146,0.7986688851913477
10.05,90,5.287513161657653,4.940171329034941,2.8951747088186357,0.9650582362728785
10.05375,90,5.2856851536501654,4.940902532237937,3.4276206322795337,0.8319467554076538
10.0575,90,5.28615231125208,4.939744793833194,3.02828618968386,0.632279534109817
10.06125,90,5.285502352849417,4.940435374636023,2.828618968386023,0.6655574043261231
10.065,90,5.285542975249584,4.940882221037853,3.46089850249584,0.8985024958402662
10.06875,90,5.2869444480553245,4.9401307066347755,2.7953410981697173,0.7321131447587355
10.0725,90,5.287350672056988,4.939744793833194,3.6938435940099827,0.7653910149750416
10.07625,90,5.287533472857737,4.9409228434380195,4.026622296173045,0.5324459234608985
10.08,90,5.286436668053245,4.941146266638935,3.3943427620632276,1.0316139767054908
10.08375,90,5.28513675124792,4.940963465838186,2.5956738768718797,0.8319467554076538
10.0875,90,5.2865179128535775,4.939541681832362,2.6622296173044924,0.7986688851913477
10.09125,90,5.286802269654741,4.94047599703619,3.02828618968386,0.6988352745424292
10.095,90,5.2876147176580695,4.937794918625208,3.494176372712146,0.7653910149750416
10.09875,90,5.286416356853161,4.939663549032861,3.46089850249584,0.632279534109817
10.1025,90,5.286132000051996,4.941268133839435,3.3277870216306153,0.6655574043261231
10.10625,90,5.285380485648918,4.940983777038269,3.194675540765391,0.9983361064891846
10.11,90,5.287147560056156,4.940008839434276,3.3277870216306153,0.5990016638935107
10.11375,90,5.2876147176580695,4.940597864236689,3.3943427620632276,0.7653910149750416
10.1175,90,5.286741336054492,4.9403744410357735,3.3610648918469215,0.7986688851913477
10.12125,90,5.287330360856905,4.9406181754367715,3.1613976705490847,0.6655574043261231
10.125,90,5.287533472857737,4.93730744982321,3.0615640599001663,0.6988352745424292
10.12875,90,5.286842892054908,4.9406791090370215,3.0615640599001663,0.7321131447587355
10.1325,90,5.285482041649335,4.940760353837354,3.1281198003327786,0.8985024958402662
10.13625,90,5.285827332050749,4.941390001039933,2.6955074875207985,0.7321131447587355
10.14,90,5.286294489652662,4.939927594633943,3.2945091514143092,0.632279534109817
10.14375,90,5.286741336054492,4.93939950343178,3.0948419301164725,0.9983361064891847
10.1475,90,5.287208493656406,4.938302698627288,3.5607321131447582,0.7986688851913477
10.15125,90,5.284933639247088,4.939988528234193,2.8951747088186357,0.7321131447587355
10.155,90,5.286071066451747,4.939988528234192,2.429284525790349,0.5990016638935108
10.15875,90,5.286314800852745,4.943157075447171,2.828618968386023,0.46589018302828616
10.1625,90,5.288406854461314,4.941410312240016,2.3294509151414307,0.7653910149750416
10.16625,90,5.287797518458818,4.940151017834858,2.961730449251248,0.86522462562396
10.17,90,5.286924136855241,4.939561993032445,3.0615640599001663,0.5990016638935108
10.17375,90,5.287127248856073,4.941268133839435,2.8286189683860234,0.8319467554076538
10.1775,90,5.286639780054076,4.942080581842761,3.0615640599001663,1.3311148086522462
10.18125,90,5.286253867252496,4.940983777038269,3.261231281198003,0.8985024958402661
10.185,90,5.287289738456739,4.94047599703619,3.1281198003327786,0.9650582362728785
10.18875,90,5.287167871256239,4.940049461834443,2.6622296173044924,0.6988352745424293
10.1925,90,5.286071066451747,4.939054213030365,2.928452579034942,1.2312811980033276
10.19625,90,5.285989821651414,4.942019648242512,2.8951747088186357,0.5990016638935107
10.2,90,5.285502352849417,4.940963465838186,3.2945091514143092,0.8985024958402662
10.20375,90,5.28710693765599,4.939805727433444,3.760399334442595,0.5324459234608985
10.2075,90,5.286456979253328,4.940090084234608,3.2945091514143092,0.7321131447587355
10.21125,90,5.285827332050749,4.940151017834859,3.4276206322795337,0.9650582362728785
10.215,90,5.287208493656406,4.939744793833194,3.3610648918469215,0.86522462562396
10.21875,90,5.286822580854825,4.941714980241264,3.0615640599001663,0.6988352745424293
